SMILES,FIA,group,HIA,reorg_nrj,GEI
COc1cc(C)cc(OC)c1B(c1c(OC)cc(C)cc1OC)c1c(OC)cc(C)cc1OC,281.45718355476856,triarylboranes,,,1.739981311222389
COc1cc(Cl)c(B(c2c(Cl)cc(OC)cc2Cl)c2c(Cl)cc(OC)cc2Cl)c(Cl)c1,318.03972186520696,triarylboranes,,,2.849003639738544
COc1cc(OC)cc(B(c2cc(OC)cc(OC)c2)c2cc(OC)cc(OC)c2)c1,316.8409709855914,triarylboranes,,,2.2613137608995606
COc1ccc(B(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,290.14861316233873,triarylboranes,,,2.1834331108502703
Cc1c(B(c2c(C)c(C(C)(C)C)c(C)c(C(C)(C)C)c2C)c2c(C)c(C(C)(C)C)c(C)c(C(C)(C)C)c2C)c(C)c(C(C)(C)C)c(C)c1C(C)(C)C,260.100577278994,triarylboranes,,,2.191867736676723
Cc1c(B(c2c(C)c(C(F)(F)F)c(C)c(C(F)(F)F)c2C)c2c(C)c(C(F)(F)F)c(C)c(C(F)(F)F)c2C)c(C)c(C(F)(F)F)c(C)c1C(F)(F)F,388.7418167516589,triarylboranes,,,4.004490778980211
Cc1c(B(c2c(C)c(N(C)C)c(C)c(N(C)C)c2C)c2c(C)c(N(C)C)c(C)c(N(C)C)c2C)c(C)c(N(C)C)c(C)c1N(C)C,293.08174322079867,triarylboranes,,,1.9561994295263736
Cc1c(B(c2c(C)c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2C)c2c(C)c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2C)c(C)c([N+](=O)[O-])c(C)c1[N+](=O)[O-],472.1617558421567,triarylboranes,,,5.334676663185075
Cc1c(Br)c(C#N)c(B(c2c(C#N)c(Br)c(C)c(Br)c2C#N)c2c(C#N)c(Br)c(C)c(Br)c2C#N)c(C#N)c1Br,491.5670378655195,triarylboranes,,,5.75055988752644
Cc1c(Br)c(C(F)(F)F)c(B(c2c(C(F)(F)F)c(Br)c(C)c(Br)c2C(F)(F)F)c2c(C(F)(F)F)c(Br)c(C)c(Br)c2C(F)(F)F)c(C(F)(F)F)c1Br,382.15325528383255,triarylboranes,,,4.255693975033028
Cc1c(Br)c(C)c(B(c2c(C)c(Br)c(C)c(Br)c2C)c2c(C)c(Br)c(C)c(Br)c2C)c(C)c1Br,373.4515599608421,triarylboranes,,,3.3056961445883166
Cc1c(Br)c(Cl)c(B(c2c(Cl)c(Br)c(C)c(Br)c2Cl)c2c(Cl)c(Br)c(C)c(Br)c2Cl)c(Cl)c1Br,388.561838708818,triarylboranes,,,3.876907482060159
Cc1c(Br)c(F)c(B(c2c(F)c(Br)c(C)c(Br)c2F)c2c(F)c(Br)c(C)c(Br)c2F)c(F)c1Br,425.3618997260928,triarylboranes,,,4.353542444854476
Cc1c(Br)c(N(C)C)c(B(c2c(N(C)C)c(Br)c(C)c(Br)c2N(C)C)c2c(N(C)C)c(Br)c(C)c(Br)c2N(C)C)c(N(C)C)c1Br,276.6611823439598,triarylboranes,,,2.1794521084686767
Cc1c(Br)c(N)c(B(c2c(N)c(Br)c(C)c(Br)c2N)c2c(N)c(Br)c(C)c(Br)c2N)c(N)c1Br,371.65965607762337,triarylboranes,,,2.8446434698875653
Cc1c(Br)c(O)c(B(c2c(O)c(Br)c(C)c(Br)c2O)c2c(O)c(Br)c(C)c(Br)c2O)c(O)c1Br,402.43892001360655,triarylboranes,,,3.067314687213272
Cc1c(Br)c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(Br)c(C)c(Br)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(Br)c(C)c(Br)c2[N+](=O)[O-])c([N+](=O)[O-])c1Br,401.7465756163001,triarylboranes,,,6.573699385089142
Cc1c(Br)cc(B(c2cc(Br)c(C)c(Br)c2)c2cc(Br)c(C)c(Br)c2)cc1Br,413.39040645211935,triarylboranes,,,3.827335846900153
Cc1c(C#N)c(C#N)c(B(c2c(C#N)c(C#N)c(C)c(C#N)c2C#N)c2c(C#N)c(C#N)c(C)c(C#N)c2C#N)c(C#N)c1C#N,582.230837021023,triarylboranes,,,7.859674258385604
Cc1c(C#N)c(C)c(B(c2c(C)c(C#N)c(C)c(C#N)c2C)c2c(C)c(C#N)c(C)c(C#N)c2C)c(C)c1C#N,454.9440143350512,triarylboranes,,,5.109329841468608
Cc1c(C(C)(C)C)c(F)c(B(c2c(F)c(C(C)(C)C)c(C)c(C(C)(C)C)c2F)c2c(F)c(C(C)(C)C)c(C)c(C(C)(C)C)c2F)c(F)c1C(C)(C)C,357.8237426131964,triarylboranes,,,2.723935037969529
Cc1c(C(F)(F)F)c(C(F)(F)F)c(B(c2c(C(F)(F)F)c(C(F)(F)F)c(C)c(C(F)(F)F)c2C(F)(F)F)c2c(C(F)(F)F)c(C(F)(F)F)c(C)c(C(F)(F)F)c2C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,426.7994135841727,triarylboranes,,,4.783130850129723
Cc1c(C(F)(F)F)c(F)c(B(c2c(F)c(C(F)(F)F)c(C)c(C(F)(F)F)c2F)c2c(F)c(C(F)(F)F)c(C)c(C(F)(F)F)c2F)c(F)c1C(F)(F)F,450.60141074843705,triarylboranes,,,5.061093183232724
Cc1c(C(F)(F)F)c(N(C)C)c(B(c2c(N(C)C)c(C(F)(F)F)c(C)c(C(F)(F)F)c2N(C)C)c2c(N(C)C)c(C(F)(F)F)c(C)c(C(F)(F)F)c2N(C)C)c(N(C)C)c1C(F)(F)F,323.4524268209934,triarylboranes,,,2.8756304174679563
Cc1c(C(F)(F)F)cc(B(c2cc(C(F)(F)F)c(C)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(C)c(C(F)(F)F)c2)cc1C(F)(F)F,430.9618816040456,triarylboranes,,,4.372402290380729
Cc1c(C)c(B(c2c(C)c(C)c(F)c(C)c2C)c2c(C)c(C)c(F)c(C)c2C)c(C)c(C)c1F,305.85687583871186,triarylboranes,,,2.5600913440978603
Cc1c(C)c(F)c(B(c2c(F)c(C)c(C)c(C)c2F)c2c(F)c(C)c(C)c(C)c2F)c(F)c1C,324.95786238461733,triarylboranes,,,2.793771432701551
Cc1c(C)c(O)c(B(c2c(O)c(C)c(C)c(C)c2O)c2c(O)c(C)c(C)c(C)c2O)c(O)c1C,456.3277842160314,triarylboranes,,,2.3222663178211542
Cc1c(Cl)c(C#N)c(B(c2c(C#N)c(Cl)c(C)c(Cl)c2C#N)c2c(C#N)c(Cl)c(C)c(Cl)c2C#N)c(C#N)c1Cl,497.1784144174308,triarylboranes,,,5.932791701406202
Cc1c(Cl)c(C(F)(F)F)c(B(c2c(C(F)(F)F)c(Cl)c(C)c(Cl)c2C(F)(F)F)c2c(C(F)(F)F)c(Cl)c(C)c(Cl)c2C(F)(F)F)c(C(F)(F)F)c1Cl,347.8638813495636,triarylboranes,,,4.32262654939051
Cc1c(Cl)c(C)c(Cl)c(B(c2c(Cl)c(C)c(Cl)c(C)c2Cl)c2c(Cl)c(C)c(Cl)c(C)c2Cl)c1Cl,356.239673320204,triarylboranes,,,3.3701271167926503
Cc1c(Cl)c(N(C)C)c(B(c2c(N(C)C)c(Cl)c(C)c(Cl)c2N(C)C)c2c(N(C)C)c(Cl)c(C)c(Cl)c2N(C)C)c(N(C)C)c1Cl,276.0031532216817,triarylboranes,,,2.151982830860748
Cc1c(Cl)c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(Cl)c(C)c(Cl)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(Cl)c(C)c(Cl)c2[N+](=O)[O-])c([N+](=O)[O-])c1Cl,402.80110777542,triarylboranes,,,6.63343821347665
Cc1c(Cl)cc(B(c2cc(Cl)c(C)c(Cl)c2)c2cc(Cl)c(C)c(Cl)c2)cc1Cl,410.0894175618887,triarylboranes,,,3.855323719708236
Cc1c(F)c(C)c(B(c2c(C)c(F)c(C)c(F)c2C)c2c(C)c(F)c(C)c(F)c2C)c(C)c1F,347.33103608340025,triarylboranes,,,3.2756703077129328
Cc1c(F)c(F)c(B(c2c(F)c(F)c(C)c(F)c2F)c2c(F)c(F)c(C)c(F)c2F)c(F)c1F,402.7311381921172,triarylboranes,,,4.149105043335876
Cc1c(F)c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(F)c(C)c(F)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(F)c(C)c(F)c2[N+](=O)[O-])c([N+](=O)[O-])c1F,386.6193886473775,triarylboranes,,,6.303253552074231
Cc1c(F)cc(B(c2cc(F)c(C)c(F)c2)c2cc(F)c(C)c(F)c2)cc1F,379.3977665612474,triarylboranes,,,3.4873546507882383
Cc1c(N(C)C)c(C#N)c(B(c2c(C#N)c(N(C)C)c(C)c(N(C)C)c2C#N)c2c(C#N)c(N(C)C)c(C)c(N(C)C)c2C#N)c(C#N)c1N(C)C,416.8989148819819,triarylboranes,,,3.3354256194554046
Cc1c(N)c(C#N)c(B(c2c(C#N)c(N)c(C)c(N)c2C#N)c2c(C#N)c(N)c(C)c(N)c2C#N)c(C#N)c1N,403.5241967830807,triarylboranes,,,3.834664585388872
Cc1c(N)c(C(F)(F)F)c(B(c2c(C(F)(F)F)c(N)c(C)c(N)c2C(F)(F)F)c2c(C(F)(F)F)c(N)c(C)c(N)c2C(F)(F)F)c(C(F)(F)F)c1N,289.8407995197922,triarylboranes,,,2.580627426586303
Cc1c(N)c(C)c(B(c2c(C)c(N)c(C)c(N)c2C)c2c(C)c(N)c(C)c(N)c2C)c(C)c1N,271.0962508805096,triarylboranes,,,1.6969202770383012
Cc1c(N)c(Cl)c(B(c2c(Cl)c(N)c(C)c(N)c2Cl)c2c(Cl)c(N)c(C)c(N)c2Cl)c(Cl)c1N,302.8431691788137,triarylboranes,,,2.332875061200842
Cc1c(N)c(N)c(B(c2c(N)c(N)c(C)c(N)c2N)c2c(N)c(N)c(C)c(N)c2N)c(N)c1N,352.4582704035565,triarylboranes,,,1.6915504075622307
Cc1c(N)c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(N)c(C)c(N)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(N)c(C)c(N)c2[N+](=O)[O-])c([N+](=O)[O-])c1N,244.1502172285691,triarylboranes,,,3.8041026554945487
Cc1c(N)cc(B(c2cc(N)c(C)c(N)c2)c2cc(N)c(C)c(N)c2)cc1N,287.9776395568624,triarylboranes,,,1.8813706979694809
Cc1c(O)c(C#N)c(B(c2c(C#N)c(O)c(C)c(O)c2C#N)c2c(C#N)c(O)c(C)c(O)c2C#N)c(C#N)c1O,450.26427026838064,triarylboranes,,,5.224208492267928
Cc1c(O)c(C)c(B(c2c(C)c(O)c(C)c(O)c2C)c2c(C)c(O)c(C)c(O)c2C)c(C)c1O,318.326689039357,triarylboranes,,,2.312288274110361
Cc1c(O)c(F)c(B(c2c(F)c(O)c(C)c(O)c2F)c2c(F)c(O)c(C)c(O)c2F)c(F)c1O,363.6211883686483,triarylboranes,,,3.234330305788094
Cc1c(O)c(N(C)C)c(B(c2c(N(C)C)c(O)c(C)c(O)c2N(C)C)c2c(N(C)C)c(O)c(C)c(O)c2N(C)C)c(N(C)C)c1O,184.06890077143908,triarylboranes,,,1.249138365296628
Cc1c(O)c(N)c(B(c2c(N)c(O)c(C)c(O)c2N)c2c(N)c(O)c(C)c(O)c2N)c(N)c1O,423.4928323794156,triarylboranes,,,1.3052876865385543
Cc1c(O)c(O)c(B(c2c(O)c(O)c(C)c(O)c2O)c2c(O)c(O)c(C)c(O)c2O)c(O)c1O,428.7129306429997,triarylboranes,,,2.0400912865722267
Cc1c(O)c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(O)c(C)c(O)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(O)c(C)c(O)c2[N+](=O)[O-])c([N+](=O)[O-])c1O,354.0193665679544,triarylboranes,,,4.80237681043183
Cc1c(O)cc(B(c2cc(O)c(C)c(O)c2)c2cc(O)c(C)c(O)c2)cc1O,346.72255015652627,triarylboranes,,,2.536651087020398
Cc1c([N+](=O)[O-])c(N(C)C)c(B(c2c(N(C)C)c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2N(C)C)c2c(N(C)C)c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2N(C)C)c(N(C)C)c1[N+](=O)[O-],379.7246675901115,triarylboranes,,,3.552580353976756
Cc1c([N+](=O)[O-])c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2[N+](=O)[O-])c2c([N+](=O)[O-])c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],490.4383353218436,triarylboranes,,,9.065543296577175
Cc1c([N+](=O)[O-])cc(B(c2cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c2)c2cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],508.22659802343696,triarylboranes,,,5.785510567529377
Cc1cc(B(c2cc(C)c(C(C)(C)C)c(C)c2)c2cc(C)c(C(C)(C)C)c(C)c2)cc(C)c1C(C)(C)C,313.4670719532296,triarylboranes,,,2.4453861511528467
Cc1cc(B(c2cc(C)c(C(F)(F)F)c(C)c2)c2cc(C)c(C(F)(F)F)c(C)c2)cc(C)c1C(F)(F)F,386.1948715187609,triarylboranes,,,3.630285754784052
Cc1cc(B(c2cc(C)c(C)c(C)c2)c2cc(C)c(C)c(C)c2)cc(C)c1C,300.33584274258465,triarylboranes,,,2.323669556404737
Cc1cc(B(c2cc(C)c(O)c(C)c2)c2cc(C)c(O)c(C)c2)cc(C)c1O,287.76465898007154,triarylboranes,,,2.0167308693589714
Cc1cc(B(c2cc(C)c([N+](=O)[O-])c(C)c2)c2cc(C)c([N+](=O)[O-])c(C)c2)cc(C)c1[N+](=O)[O-],426.2690625460818,triarylboranes,,,4.498383148368105
Cc1cc(C#N)c(B(c2c(C#N)cc(C)cc2C#N)c2c(C#N)cc(C)cc2C#N)c(C#N)c1,438.16294602304697,triarylboranes,,,4.956936999549853
Cc1cc(C(F)(F)F)c(B(c2c(C(F)(F)F)cc(C)cc2C(F)(F)F)c2c(C(F)(F)F)cc(C)cc2C(F)(F)F)c(C(F)(F)F)c1,330.1737598441541,triarylboranes,,,3.592755061722227
Cc1cc(C)cc(B(c2cc(C)cc(C)c2)c2cc(C)cc(C)c2)c1,309.67385165859014,triarylboranes,,,2.491034956044525
Cc1cc(F)c(B(c2c(F)cc(C)cc2F)c2c(F)cc(C)cc2F)c(F)c1,334.12235461641103,triarylboranes,,,3.139849503514479
Cc1cc(N(C)C)c(B(c2c(N(C)C)cc(C)cc2N(C)C)c2c(N(C)C)cc(C)cc2N(C)C)c(N(C)C)c1,207.1467849789188,triarylboranes,,,1.4912777217112685
Cc1cc(N)c(B(c2c(N)cc(C)cc2N)c2c(N)cc(C)cc2N)c(N)c1,327.1980441752821,triarylboranes,,,1.468229909165081
Cc1ccc(B(c2ccc(C)cc2)c2ccc(C)cc2)cc1,306.7161022843793,triarylboranes,,,2.5332295807287086
Clc1c(Br)cc(B(c2cc(Br)c(Cl)c(Br)c2)c2cc(Br)c(Cl)c(Br)c2)cc1Br,452.53950248658657,triarylboranes,,,4.530644074456307
Clc1cc(B(c2cc(Cl)c(Br)c(Cl)c2)c2cc(Cl)c(Br)c(Cl)c2)cc(Cl)c1Br,453.111861538142,triarylboranes,,,4.5874138315167885
Clc1cc(B(c2cc(Cl)c(Cl)c(Cl)c2)c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl,453.6580180805177,triarylboranes,,,4.619234683745482
Clc1cc(Cl)cc(B(c2cc(Cl)cc(Cl)c2)c2cc(Cl)cc(Cl)c2)c1,429.800570352003,triarylboranes,,,4.22994912974793
Clc1ccc(B(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1,370.7458769865334,triarylboranes,,,3.4221665793871665
FC(F)(F)c1c(Br)cc(B(c2cc(Br)c(C(F)(F)F)c(Br)c2)c2cc(Br)c(C(F)(F)F)c(Br)c2)cc1Br,484.0195124298334,triarylboranes,,,5.215334328052197
FC(F)(F)c1c(Cl)cc(B(c2cc(Cl)c(C(F)(F)F)c(Cl)c2)c2cc(Cl)c(C(F)(F)F)c(Cl)c2)cc1Cl,486.1382910963148,triarylboranes,,,5.318278545754509
FC(F)(F)c1cc(B(c2cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c2)cc(C(F)(F)F)c1C(F)(F)F,508.983057141304,triarylboranes,,,5.95873362767718
FC(F)(F)c1cc(B(c2cc(C(F)(F)F)c(Cl)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(Cl)c(C(F)(F)F)c2)cc(C(F)(F)F)c1Cl,478.6633870061487,triarylboranes,,,5.219928927785218
FC(F)(F)c1cc(C(F)(F)F)c(C(F)(F)F)c(B(c2c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c2C(F)(F)F)c2c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c2C(F)(F)F)c1C(F)(F)F,387.3428977355361,triarylboranes,,,5.380257678478366
Fc1c(B(c2c(F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c2F)c2c(F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c2F)c(F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,526.8814070634544,triarylboranes,,,6.738062358805549
Fc1c(C(F)(F)F)cc(B(c2cc(C(F)(F)F)c(F)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(F)c(C(F)(F)F)c2)cc1C(F)(F)F,466.7993029560894,triarylboranes,,,4.909195186633315
Fc1c(Cl)c(F)c(Cl)c(B(c2c(Cl)c(F)c(Cl)c(F)c2Cl)c2c(Cl)c(F)c(Cl)c(F)c2Cl)c1Cl,438.0007951315493,triarylboranes,,,4.81708636401789
Fc1cc(B(c2cc(F)c(C(F)(F)F)c(F)c2)c2cc(F)c(C(F)(F)F)c(F)c2)cc(F)c1C(F)(F)F,470.9289259687066,triarylboranes,,,5.116522383148268
Fc1cc(B(c2cc(F)c(F)c(F)c2)c2cc(F)c(F)c(F)c2)cc(F)c1F,417.8034522105008,triarylboranes,,,4.103958396764267
Fc1cc(F)cc(B(c2cc(F)cc(F)c2)c2cc(F)cc(F)c2)c1,397.69036159385,triarylboranes,,,3.8402850653556206
Fc1ccc(B(c2ccc(F)cc2)c2ccc(F)cc2)cc1,340.3484132802114,triarylboranes,,,2.9715165978673244
N#Cc1c(Br)cc(B(c2cc(Br)c(C#N)c(Br)c2)c2cc(Br)c(C#N)c(Br)c2)cc1Br,512.8926632404327,triarylboranes,,,6.063885210216894
N#Cc1c(Br)cc(Br)c(C#N)c1B(c1c(C#N)c(Br)cc(Br)c1C#N)c1c(C#N)c(Br)cc(Br)c1C#N,512.7243686765432,triarylboranes,,,6.233965674870325
N#Cc1c(C(F)(F)F)cc(B(c2cc(C(F)(F)F)c(C#N)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(C#N)c(C(F)(F)F)c2)cc1C(F)(F)F,539.594604132697,triarylboranes,,,6.866143917953307
N#Cc1c(Cl)c(C#N)c(Cl)c(B(c2c(Cl)c(C#N)c(Cl)c(C#N)c2Cl)c2c(Cl)c(C#N)c(Cl)c(C#N)c2Cl)c1Cl,524.4055341221392,triarylboranes,,,6.541095224115366
N#Cc1c(Cl)cc(Cl)c(C#N)c1B(c1c(C#N)c(Cl)cc(Cl)c1C#N)c1c(C#N)c(Cl)cc(Cl)c1C#N,518.4595113061368,triarylboranes,,,6.432784744330498
N#Cc1c(O)cc(B(c2cc(O)c(C#N)c(O)c2)c2cc(O)c(C#N)c(O)c2)cc1O,436.6888064248488,triarylboranes,,,4.55540713934476
N#Cc1c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(C#N)c(C(F)(F)F)c(C#N)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(C#N)c(C(F)(F)F)c(C#N)c2[N+](=O)[O-])c([N+](=O)[O-])c(C#N)c1C(F)(F)F,553.9179154541343,triarylboranes,,,10.89649052919311
N#Cc1cc(B(c2cc(C#N)c(C(F)(F)F)c(C#N)c2)c2cc(C#N)c(C(F)(F)F)c(C#N)c2)cc(C#N)c1C(F)(F)F,569.524361233227,triarylboranes,,,7.156708769162891
N#Cc1cc(B(c2cc(C#N)c(Cl)c(C#N)c2)c2cc(C#N)c(Cl)c(C#N)c2)cc(C#N)c1Cl,540.6470096325502,triarylboranes,,,6.37704904123891
N#Cc1cc(B(c2cc(C#N)c(N)c(C#N)c2)c2cc(C#N)c(N)c(C#N)c2)cc(C#N)c1N,437.6523649990559,triarylboranes,,,3.92630031963967
N#Cc1cc(B(c2cc(C#N)c([N+](=O)[O-])c(C#N)c2)c2cc(C#N)c([N+](=O)[O-])c(C#N)c2)cc(C#N)c1[N+](=O)[O-],607.6435523033142,triarylboranes,,,8.353377499567419
N#Cc1cc(C#N)c(F)c(B(c2c(F)c(C#N)cc(C#N)c2F)c2c(F)c(C#N)cc(C#N)c2F)c1F,541.9102165447548,triarylboranes,,,6.975909121249027
N#Cc1cc(C#N)cc(B(c2cc(C#N)cc(C#N)c2)c2cc(C#N)cc(C#N)c2)c1,519.7585562979802,triarylboranes,,,5.997051344970889
N#Cc1ccc(B(c2ccc(C#N)cc2)c2ccc(C#N)cc2)cc1,436.74287072476,triarylboranes,,,4.841983023514579
N#Cc1cccc(C#N)c1B(c1c(C#N)cccc1C#N)c1c(C#N)cccc1C#N,457.4013512479141,triarylboranes,,,5.328664844274382
Nc1c(Br)cc(B(c2cc(Br)c(N)c(Br)c2)c2cc(Br)c(N)c(Br)c2)cc1Br,366.3963158205152,triarylboranes,,,2.777599849878874
Nc1c(C(F)(F)F)cc(B(c2cc(C(F)(F)F)c(N)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(N)c(C(F)(F)F)c2)cc1C(F)(F)F,380.0308796782047,triarylboranes,,,3.1271019841714898
Nc1c(Cl)cc(Cl)c(N)c1B(c1c(N)c(Cl)cc(Cl)c1N)c1c(N)c(Cl)cc(Cl)c1N,418.4982383288443,triarylboranes,,,2.785580453690827
Nc1c(F)c(N)c(F)c(B(c2c(F)c(N)c(F)c(N)c2F)c2c(F)c(N)c(F)c(N)c2F)c1F,343.8815489001572,triarylboranes,,,2.789158674487567
Nc1c(O)cc(B(c2cc(O)c(N)c(O)c2)c2cc(O)c(N)c(O)c2)cc1O,317.82091267965734,triarylboranes,,,2.032031467415233
Nc1c([N+](=O)[O-])cc(B(c2cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c2)c2cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],449.3394378237426,triarylboranes,,,4.862939777043387
Nc1cc(B(c2cc(N)c(Br)c(N)c2)c2cc(N)c(Br)c(N)c2)cc(N)c1Br,335.4979591891169,triarylboranes,,,2.4160212470029503
Nc1cc(B(c2cc(N)c(Cl)c(N)c2)c2cc(N)c(Cl)c(N)c2)cc(N)c1Cl,337.42862076312304,triarylboranes,,,2.372811402932007
Nc1cc(B(c2cc(N)c(F)c(N)c2)c2cc(N)c(F)c(N)c2)cc(N)c1F,309.37998204678297,triarylboranes,,,2.0823646681337555
Nc1cc(B(c2cc(N)c(N)c(N)c2)c2cc(N)c(N)c(N)c2)cc(N)c1N,281.06632534042,triarylboranes,,,1.6261772696147123
Nc1cc(B(c2cc(N)c(O)c(N)c2)c2cc(N)c(O)c(N)c2)cc(N)c1O,288.7488802401349,triarylboranes,,,1.7946460270575275
Nc1cc(N)cc(B(c2cc(N)cc(N)c2)c2cc(N)cc(N)c2)c1,292.40423289407045,triarylboranes,,,1.8931409003719768
Nc1ccc(B(c2ccc(N)cc2)c2ccc(N)cc2)cc1,269.25170571450144,triarylboranes,,,1.766261767131287
O=[N+]([O-])c1c(F)cc(B(c2cc(F)c([N+](=O)[O-])c(F)c2)c2cc(F)c([N+](=O)[O-])c(F)c2)cc1F,514.9101238436997,triarylboranes,,,6.188384722858143
O=[N+]([O-])c1cc(B(c2cc([N+](=O)[O-])c(C(F)(F)F)c([N+](=O)[O-])c2)c2cc([N+](=O)[O-])c(C(F)(F)F)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1C(F)(F)F,584.2264797240496,triarylboranes,,,7.650252221006696
O=[N+]([O-])c1cc(B(c2cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c2)c2cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1Cl,550.4327739775181,triarylboranes,,,6.676566521852021
O=[N+]([O-])c1cc(B(c2cc([N+](=O)[O-])c(F)c([N+](=O)[O-])c2)c2cc([N+](=O)[O-])c(F)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1F,544.0382107133046,triarylboranes,,,6.418443505619915
O=[N+]([O-])c1cc(B(c2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)c2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,500.0342234969139,triarylboranes,,,5.581927202780682
O=[N+]([O-])c1cc(B(c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc([N+](=O)[O-])c1,532.2937969630584,triarylboranes,,,6.402267678394567
O=[N+]([O-])c1cc(Cl)c(B(c2c(Cl)cc([N+](=O)[O-])cc2Cl)c2c(Cl)cc([N+](=O)[O-])cc2Cl)c(Cl)c1,454.2568684220314,triarylboranes,,,5.638207354726368
O=[N+]([O-])c1ccc(B(c2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc2)cc1,453.476228447631,triarylboranes,,,5.406234464106857
O=[N+]([O-])c1cccc([N+](=O)[O-])c1B(c1c([N+](=O)[O-])cccc1[N+](=O)[O-])c1c([N+](=O)[O-])cccc1[N+](=O)[O-],350.57780839595944,triarylboranes,,,5.909754941955745
Oc1c(Br)cc(B(c2cc(Br)c(O)c(Br)c2)c2cc(Br)c(O)c(Br)c2)cc1Br,401.68015046417713,triarylboranes,,,3.478878697387873
Oc1c(Cl)c(Cl)c(Cl)c(O)c1B(c1c(O)c(Cl)c(Cl)c(Cl)c1O)c1c(O)c(Cl)c(Cl)c(Cl)c1O,479.60284348763525,triarylboranes,,,3.5518078577865597
Oc1c(F)cc(B(c2cc(F)c(O)c(F)c2)c2cc(F)c(O)c(F)c2)cc1F,374.97361493948847,triarylboranes,,,3.2832262604543234
Oc1cc(B(c2cc(O)c(Br)c(O)c2)c2cc(O)c(Br)c(O)c2)cc(O)c1Br,388.613666087389,triarylboranes,,,3.3509402911499118
Oc1cc(B(c2cc(O)c(Cl)c(O)c2)c2cc(O)c(Cl)c(O)c2)cc(O)c1Cl,374.5500692473725,triarylboranes,,,3.169953429098213
Oc1cc(B(c2cc(O)c(O)c(O)c2)c2cc(O)c(O)c(O)c2)cc(O)c1O,294.6656549805776,triarylboranes,,,2.293114913779948
Oc1cc(O)cc(B(c2cc(O)cc(O)c2)c2cc(O)cc(O)c2)c1,335.9975656243041,triarylboranes,,,2.651813712804884
Oc1ccc(B(c2ccc(O)cc2)c2ccc(O)cc2)cc1,298.68756684381515,triarylboranes,,,2.267924345620517
c1ccc(B(c2ccccc2)c2ccccc2)cc1,316.5945415357128,triarylboranes,,,2.7729445792758605
